initial,algorithm,heuristic,bound,final,score,explored,time
123192671456367254897854389512137435347456612986829789125312125374945643689768789,hill_climbing,,,123192561456367274897854389912137435347456612586829789125612125374945643689738789,-10,98,0.13222199999999873
123342125567567346849189897125128136374345457698697829356124219478936345291785678,hill_climbing,,,623341125517567346849289897127128136384345457695697829356124219278936345491785678,-14,105,0.1479750000000024
123814123456275564789639789314132921592645738678789465163142234245365567897789198,hill_climbing,,,123418123456275654789639789314132925592645837678789461167152234245364567893789198,-15,172,0.2236670000000025
123129412846345657795687389124413123369756564578829789123124135684567462579839879,hill_climbing,,,123128412846345657795697389124713123369456568578829749128124135634567462579839879,-14,114,0.1535119999999992
123213124457745568896689739152132821346467934789589567523123123847456456691798879,hill_climbing,,,123273124457145568896689739152132829346467134789589567523123123748456956691798847,-21,118,0.1615000000000002
912123612348546374567789958152123823346587451789469679139134234245578156678629897,hill_climbing,,,912123762348546314567789958152123823346587451789469679195134234243578156678269897,-14,128,0.173134000000001
812712921347345534569689678263125184457974235819683769325415812678768345941932679,hill_climbing,,,812712951347345234569689678263125187457974235819683469325415812678768345941932679,-14,70,0.09090499999999935
421123345356846617789759892123123129567456384894978567123254125465631678789789349,hill_climbing,,,928123345356847617741659892123123129567456384894978567123254125465631678789789439,-15,117,0.16144200000000097
412213169356457435978689287123192412845345573679678689128243123345567456697891789,hill_climbing,,,912213168356457495478689237123192412845345573679678689528243123341567456697891789,-16,153,0.2002069999999989
123281174457354682896679935124912123785345457693768869123412123457563456869789789,hill_climbing,,,123821174457354682896679935124917123738345457695268869923412123457563456861789789,-12,165,0.21448200000000028
261245132345671567789839894342143123516658465978729879124192124395365567678478389,hill_climbing,,,261245137345679562789831894349183123516624475278759869128192124395365567674478389,-15,172,0.23548800000000014
712162126934384785658579943123235247457461856869978139192143521367567346485289789,hill_climbing,,,512182126934364785678579943123235247457961856869478139192143521367567346485289789,-16,92,0.12280499999999961
125153812647248935893679467917245123563768467482931895234129314576345562819678798,hill_climbing,,,125153812647842935893679467917245123563768467482931895234129314576345568819678792,-16,70,0.09074799999999783
851134132264568485739927679324123275586564163719798489192431152347625367568789984,hill_climbing,,,851134132263568485749972679324123215586564763719798489192341152347625367568789984,-17,119,0.1582599999999985
349812124156345359782679768123184123546725456879369798124163245567458673893297819,hill_climbing,,,349812127216345359785679468123184823546725456879369791124193245567458673893267819,-14,154,0.20668400000000275
125192128467635354839784697213162134456437568789895792123238123485415456967679789,hill_climbing,,,125162128467935374839784695213152137456437568789896492123238123487415456965679789,-18,106,0.145467
123124174457365256896789839739413124421567586658289379912132341345649567678785829,hill_climbing,,,123124174457365256896789839739413124421567586658289379912132345345946267678785819,-16,108,0.14175300000000135
123213134456754562789689987354123791167647234289589568132169412459832375678475689,hill_climbing,,,123713134456254568789689927314123791567647234289589568132196412459832375678475689,-14,119,0.15696499999999958
234182134567345259891679678461173125298258346357964789126123231357847564849569789,hill_climbing,,,234182934567345152891679678461123125298758346357964789126193234357847561849562789,-11,154,0.20464700000000136
123129165459546237678783849165123134248465678739798952174123238689564456523789179,hill_climbing,,,123129145459586237678347869165123134238495678749768952174123238689564456523789179,-16,184,0.23743099999999728
213712123674456456589389798123413351467562947895798286523172683864345412179689579,hill_climbing,,,213712123674456456589389798123913365467562947895748281523172689864345312179689574,-20,220,0.28354799999999614
412132724563456569789798813124123195563984234897567678234234134856751567719689829,hill_climbing,,,612139724543456569789728813124123195567894234893567678234234134856715567719689829,-16,124,0.16552699999999732
534124123782637495916859678312236153456458467789179892128213345364457216579689789,hill_climbing,,,634124123785637495921859678312236153456458467789179892128712345394453216567689789,-15,178,0.24277100000000473
162135123345674486789289975134123271562456456789798839317142123568378456429569789,hill_climbing,,,162435123345271486789689975134123257562459416789768839317142123568387456429569789,-17,164,0.21906300000000556
123123138456456245789789679234314247156567683789289519123362123974457456568891789,hill_climbing,,,123123148456476235789985679234314247856567681719289359123362123984457456567891789,-16,179,0.23742999999999626
123417345756523679894698812125146128647573356389829749149123184567485326238679579,hill_climbing,,,123714345756923671894658892125146128647572356389839749149123186567485324238679579,-11,136,0.18273100000000397
132193164485456237679278589134125927567346345289789681723132145458945632619786798,hill_climbing,,,132193164485456237679278589134125927567346345289789681723162145458945632619783798,-12,42,0.05353200000000413
423123178567495243891786695512123235367467467849895891127512192845364347639978568,hill_climbing,,,423123157567495283891786694512123235367467467849895891128512172745364349639978568,-16,153,0.20303600000000444
827156123134243465569789789124231137567946425389587689123413231468529547795678689,hill_climbing,,,827154123134263465569789789124238137567946425389517689123413256468592347795678189,-12,130,0.17208199999999607
415235172672641394893789568234342135156596426879178789213951123748234456695678897,hill_climbing,,,415235172672614394893789568234342135156596246879178789263951127748234456591678893,-11,147,0.19662499999999739
213346162456715394897298578715123234234456956689789871324712142567645367189839589,hill_climbing,,,273346162456718394891295578715123234234456956689789871324712152567645367189839489,-15,108,0.13832299999999975
126142132345357467789689895123234132546568495879179786213143127456682345879579869,hill_climbing,,,126142135345357467789689892123234192946568435857179786813145127456692345279873869,-20,183,0.25050099999999986
123132129475846345689759768127123234635456195498789867523128124461365357789479869,hill_climbing,,,123152129475846345689739768126123234735456985948789167523124126461368357789579849,-15,202,0.2710480000000004
123346512456127364789859798812142234735357195694896678134127412956456783728893659,hill_climbing,,,123346512456527384789819796812164234435357195697892678134127612956456783728893459,-13,137,0.18856299999999493
123231615485568234679479789123123134579645576846978829315123134467486256892795897,hill_climbing,,,123237615485568234679419789123123134579645586846978729915123134467486256832795897,-14,100,0.12965400000000216
123125213456834459879679678124912172365536843789748596124124612536687357897359489,hill_climbing,,,123125293456834451879679678124512172365936843789748569125124612436689357897357489,-17,154,0.20444900000000388
123134123465567964879289578243235132578416467196789859192752315534136647678489289,hill_climbing,,,123124123465567964879389578246235132578416467391789859192752315534631647678489289,-17,99,0.13374500000000467
815123345234456681679789279348213135256745748179968926612135134457826256389749789,hill_climbing,,,815123345234456687679789219348213135256945768179768924612135143457896256389742789,-16,148,0.19625299999999868
284214234356567165719893789132142123469635456758789798123135451457867267689429389,hill_climbing,,,284914234356567561719823789135142123469635456728789978123135485457867267689429319,-19,165,0.21960099999999727
192142612356386354784579789451823124362475576789691389234124135586568246179397789,hill_climbing,,,192142612356386345784579789451823124263475576789691389234124138516568246879397759,-15,124,0.16386999999999574
172432812653578345489691769123142345456359617789687892623123135475564627891879489,hill_climbing,,,172436812634578345589291769123142345456359627789687891263123135471564697895879284,-11,228,0.3021850000000015
126231245375645678489978913162312142345456567987789839123236173456894495789175268,hill_climbing,,,126231245374945678589678913192312142345456567867789839123236173456897495789154268,-18,178,0.23852200000000323
